,weather,base,visibility,dt,timezone,id,name,cod,coord.lon,coord.lat,main.temp,main.feels_like,main.temp_min,main.temp_max,main.pressure,main.humidity,main.sea_level,main.grnd_level,wind.speed,wind.deg,wind.gust,clouds.all,sys.country,sys.sunrise,sys.sunset,sys.type,sys.id,message,rain.1h,snow.1h
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1620917228.0,43200.0,2186111.0,Ngunguru,200,174.5,-35.6167,49.15,46.92,49.15,49.15,1020.0,66.0,1020.0,1016.0,5.5,91.0,7.85,100.0,NZ,1620932979.0,1620970030.0,2.0,2012217.0,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1620916990.0,-25200.0,5955902.0,Fort Nelson,200,-122.7002,58.8053,52.63,51.12,52.63,52.63,1021.0,75.0,,,3.44,190.0,,75.0,CA,1620906279.0,1620966586.0,1.0,986.0,,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000.0,1620917228.0,28800.0,1707233.0,Larap,200,122.6504,14.299,78.67,80.47,78.67,78.67,1010.0,90.0,1010.0,1009.0,7.52,77.0,15.01,18.0,PH,1620854567.0,1620900530.0,,,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1620917229.0,3600.0,2332504.0,Lafiagi,200,5.4167,8.8667,97.29,104.11,97.29,97.29,1006.0,41.0,1006.0,997.0,9.82,152.0,8.72,75.0,NG,1620883156.0,1620928213.0,,,,,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,10000.0,1620917229.0,28800.0,1793899.0,Suicheng,200,117.9331,33.8963,68.34,68.92,68.34,68.34,1008.0,86.0,1008.0,1005.0,11.25,116.0,23.53,100.0,CN,1620853729.0,1620903632.0,,,,0.29,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1620917229.0,0.0,2630299.0,Hofn,200,-15.2082,64.2539,41.27,34.21,41.27,41.27,1025.0,56.0,,,12.66,150.0,,20.0,IS,1620877846.0,1620943423.0,1.0,76.0,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1620917229.0,-18000.0,4861719.0,Indianola,200,-93.5574,41.3581,59.61,57.06,55.74,67.84,1027.0,38.0,,,6.15,186.0,8.68,40.0,US,1620903433.0,1620955443.0,2.0,2006123.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1620917099.0,-14400.0,4954611.0,Watertown,200,-71.1828,42.3709,65.46,63.21,61.41,69.3,1020.0,32.0,,,5.99,192.0,10.0,1.0,US,1620897908.0,1620950229.0,2.0,2013673.0,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1620917230.0,10800.0,64814.0,Bandarbeyla,200,50.8122,9.4942,93.85,100.69,93.85,93.85,1004.0,47.0,1004.0,1002.0,25.01,201.0,32.99,66.0,SO,1620872211.0,1620917368.0,,,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1620917015.0,39600.0,2178753.0,Kirakira,200,161.9205,-10.4544,79.7,79.7,79.7,79.7,1009.0,81.0,1009.0,1007.0,2.95,355.0,5.48,74.0,SB,1620933563.0,1620975485.0,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1620917230.0,-10800.0,3451263.0,Rio Bananal,200,-40.3333,-19.265,83.03,83.75,83.03,83.03,1017.0,49.0,1017.0,1006.0,6.82,140.0,7.83,6.0,BR,1620896449.0,1620936880.0,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1620917231.0,28800.0,1696188.0,Palauig,200,119.9045,15.435,83.55,88.38,83.55,83.55,1010.0,66.0,1010.0,1009.0,4.65,62.0,6.17,5.0,PH,1620855127.0,1620901287.0,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1620917231.0,10800.0,294071.0,Netanya,200,34.8599,32.3329,75.87,76.12,73.22,76.35,1012.0,63.0,1012.0,1008.0,9.8,322.0,9.73,0.0,IL,1620873844.0,1620923392.0,2.0,2039429.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1620917231.0,36000.0,2164422.0,Griffith,200,146.0333,-34.2833,56.66,55.6,53.96,59.02,1015.0,76.0,,,13.8,240.0,,90.0,AU,1620939656.0,1620977018.0,1.0,9529.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1620917232.0,-10800.0,3393115.0,Paracuru,200,-39.0306,-3.41,82.11,88.81,79.52,82.11,1012.0,79.0,1012.0,1009.0,10.56,150.0,16.13,99.0,BR,1620894815.0,1620937889.0,2.0,2008290.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,861.0,1620917232.0,7200.0,3079500.0,Benešov nad Ploučnicí,200,14.3124,50.7416,51.73,51.15,50.0,56.34,1003.0,97.0,1003.0,978.0,8.93,314.0,22.93,100.0,CZ,1620875810.0,1620931289.0,2.0,2032217.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1620917232.0,28800.0,1684245.0,Tagusao,200,117.8141,9.1924,81.88,88.99,81.88,81.88,1008.0,82.0,1008.0,1007.0,7.23,134.0,11.05,100.0,PH,1620856157.0,1620901261.0,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1620917232.0,-25200.0,5786882.0,Bellevue,200,-122.2007,47.6104,50.61,49.78,47.07,55.02,1022.0,94.0,,,1.99,0.0,5.01,90.0,US,1620909210.0,1620963416.0,2.0,2035708.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1620917233.0,-3600.0,3374336.0,Porto Novo,200,-25.0647,17.0197,81.19,83.32,81.19,81.19,1015.0,60.0,1015.0,1013.0,13.51,31.0,18.7,0.0,CV,1620889772.0,1620936228.0,1.0,2467.0,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1620917233.0,7200.0,235751.0,Chitipa,200,33.2697,-9.7024,66.0,65.68,66.0,66.0,1016.0,72.0,1016.0,876.0,7.07,87.0,13.33,27.0,MW,1620877970.0,1620920030.0,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1620917233.0,43200.0,2191911.0,Dargaville,200,173.8833,-35.9333,47.44,46.02,47.44,47.44,1020.0,88.0,1020.0,1019.0,3.87,59.0,4.59,100.0,NZ,1620933166.0,1620970139.0,,,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1620917234.0,19800.0,1271215.0,Gīdam,200,81.4,18.9833,80.76,83.75,80.76,80.76,1005.0,67.0,1005.0,962.0,9.28,140.0,22.75,64.0,IN,1620864050.0,1620910847.0,,,,,
0,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",stations,10000.0,1620917234.0,28800.0,1529376.0,Korla,200,86.1469,41.7597,58.08,56.23,58.08,58.08,1015.0,56.0,1015.0,908.0,4.9,196.0,5.35,100.0,CN,1620860273.0,1620912346.0,,,,2.46,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1620917234.0,10800.0,554830.0,Izhma,200,53.9113,65.0083,74.1,73.09,74.1,74.1,1017.0,40.0,1017.0,1013.0,5.7,218.0,15.17,0.0,RU,1620860790.0,1620927302.0,,,,,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,10000.0,1620917235.0,18000.0,1337606.0,Eydhafushi,200,73.0708,5.1033,85.05,94.39,85.05,85.05,1007.0,74.0,1007.0,1007.0,20.11,240.0,23.24,100.0,MV,1620867228.0,1620911667.0,,,,0.32,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1620917235.0,-18000.0,4088628.0,Saraland,200,-88.0706,30.8207,62.94,61.99,61.09,64.06,1023.0,65.0,1023.0,1023.0,7.7,35.0,11.5,74.0,US,1620903509.0,1620952734.0,2.0,19454.0,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1620917235.0,25200.0,1153555.0,Chumphon,200,98.8333,10.3333,75.96,77.52,75.96,75.96,1007.0,91.0,1007.0,972.0,1.77,250.0,2.21,42.0,TH,1620860618.0,1620905911.0,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1620917235.0,7200.0,3115824.0,Muros,200,-9.0603,42.7762,60.53,60.04,55.83,62.15,1016.0,80.0,1016.0,1014.0,9.22,304.0,12.75,87.0,ES,1620882944.0,1620935374.0,2.0,72671.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1620917236.0,7200.0,962367.0,Richards Bay,200,32.0377,-28.783,75.07,75.34,75.07,75.07,1015.0,65.0,1015.0,1013.0,10.63,41.0,20.15,0.0,ZA,1620879981.0,1620918610.0,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1620917236.0,39600.0,2121909.0,Poronaysk,200,143.1167,49.2167,36.73,32.72,36.73,36.73,1012.0,96.0,1012.0,1012.0,4.9,165.0,6.96,98.0,RU,1620931581.0,1620986493.0,,,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1620917236.0,25200.0,1581047.0,Ha Tinh,200,105.9,18.3333,81.01,87.06,81.01,81.01,1005.0,83.0,1005.0,1005.0,5.7,155.0,9.73,70.0,VN,1620858230.0,1620904907.0,,,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1620917237.0,36000.0,2150615.0,Sale,200,147.0667,-38.1,49.62,45.91,48.07,49.69,1009.0,89.0,,,8.99,270.0,13.0,40.0,AU,1620939880.0,1620976297.0,2.0,2032587.0,,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1620917193.0,0.0,3372760.0,Praia da Vitória,200,-27.0667,38.7333,71.55,71.22,68.76,71.55,1025.0,60.0,,,4.34,237.0,6.4,20.0,PT,1620887874.0,1620939087.0,1.0,6895.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1620917237.0,32400.0,1852357.0,Shimoda,200,138.95,34.6667,62.1,62.19,62.1,66.16,1012.0,89.0,1012.0,1012.0,14.88,23.0,21.07,100.0,JP,1620848593.0,1620898680.0,2.0,2019346.0,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1620917237.0,3600.0,2610806.0,Vágur,200,-6.8119,61.4732,42.15,33.17,42.15,42.15,1020.0,79.0,1020.0,1011.0,20.6,53.0,21.3,73.0,FO,1620877373.0,1620939866.0,,,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1620917237.0,-25200.0,6173361.0,Vanderhoof,200,-124.0198,54.0166,51.01,48.63,51.01,51.01,1021.0,60.0,1021.0,947.0,4.63,265.0,9.26,31.0,CA,1620908150.0,1620965349.0,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1620917238.0,0.0,2449066.0,Tombouctou,200,-3.0,20.0,108.95,101.26,108.95,108.95,1005.0,5.0,1005.0,974.0,9.91,342.0,8.79,2.0,ML,1620884206.0,1620931203.0,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1620917238.0,7200.0,358620.0,Safaga,200,33.9365,26.7292,75.6,75.02,75.6,75.6,1008.0,46.0,1008.0,1006.0,10.85,11.0,13.38,0.0,EG,1620874685.0,1620922995.0,1.0,2513.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1620917238.0,36000.0,2160517.0,Launceston,200,147.1667,-41.45,41.04,41.04,31.48,44.8,1006.0,90.0,,,1.01,275.0,3.0,10.0,AU,1620940317.0,1620975813.0,2.0,2031746.0,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1620917239.0,10800.0,533964.0,Loukhi,200,33.0381,66.0764,74.23,73.33,74.23,74.23,1012.0,42.0,1012.0,1002.0,4.61,287.0,13.47,26.0,RU,1620864974.0,1620933136.0,,,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1620917239.0,21600.0,1489661.0,Tevriz,200,72.4042,57.509,58.01,56.25,58.01,58.01,1021.0,58.0,1021.0,1014.0,7.27,12.0,19.77,76.0,RU,1620859994.0,1620919221.0,,,,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1620917239.0,-7200.0,3421193.0,Paamiut,200,-49.6678,61.994,38.62,32.32,38.62,38.62,1019.0,56.0,1019.0,1018.0,9.17,326.0,9.13,21.0,GL,1620887383.0,1620950426.0,,,,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1620917108.0,-18000.0,5954718.0,Flin Flon,200,-101.865,54.7682,52.59,51.03,52.59,52.59,1020.0,74.0,1020.0,983.0,6.85,34.0,9.48,20.0,CA,1620902626.0,1620960238.0,1.0,782.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1620917240.0,16200.0,113659.0,Tabas,200,56.9244,33.5959,86.59,83.1,86.59,86.59,1008.0,14.0,1008.0,935.0,14.9,43.0,19.93,7.0,IR,1620868400.0,1620918245.0,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1620917240.0,-10800.0,3855075.0,General Pico,200,-63.7568,-35.6566,60.98,58.89,60.98,60.98,1019.0,45.0,1019.0,1002.0,8.57,17.0,11.3,100.0,AR,1620903750.0,1620940823.0,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,628.0,1620917240.0,7200.0,3105748.0,Villablino,200,-6.3194,42.9393,48.06,46.18,45.0,77.25,1013.0,99.0,1013.0,901.0,4.61,281.0,8.63,100.0,ES,1620882260.0,1620934742.0,2.0,71283.0,,,
0,"[{'id': 503, 'main': 'Rain', 'description': 'very heavy rain', 'icon': '10n'}]",stations,10000.0,1620917241.0,36000.0,2093846.0,Kiunga,200,141.2906,-6.1219,74.19,76.01,74.19,74.19,1008.0,100.0,1008.0,1004.0,2.06,31.0,6.76,97.0,PG,1620938160.0,1620980791.0,,,,23.68,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1620917241.0,18000.0,1500933.0,Labytnangi,200,66.4183,66.6572,40.19,37.74,40.19,40.19,1023.0,59.0,1023.0,1022.0,3.78,254.0,4.61,100.0,RU,1620856487.0,1620925601.0,,,,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1620917083.0,7200.0,2514301.0,Mahon,200,4.2658,39.8885,67.44,66.85,67.44,67.44,1014.0,63.0,,,12.66,200.0,,20.0,ES,1620880193.0,1620931728.0,1.0,6422.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1620917242.0,19800.0,1275066.0,Burhar,200,81.5333,23.2167,84.2,83.5,84.2,84.2,1003.0,40.0,1003.0,949.0,9.13,357.0,19.62,8.0,IN,1620863619.0,1620911214.0,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1620917242.0,14400.0,934479.0,Grand Gaube,200,57.6608,-20.0064,76.37,77.09,76.37,79.02,1018.0,72.0,,,1.99,161.0,3.0,9.0,MU,1620872990.0,1620913302.0,2.0,2002134.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1620917243.0,36000.0,2145554.0,Ulladulla,200,150.4667,-35.35,63.3,62.29,60.1,63.3,1009.0,63.0,1009.0,1005.0,9.35,269.0,24.07,0.0,AU,1620938718.0,1620975827.0,1.0,9594.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1620917177.0,32400.0,2112444.0,Kamaishi,200,141.8833,39.2667,58.15,58.19,58.15,58.15,1014.0,96.0,1014.0,1013.0,7.52,207.0,11.83,99.0,JP,1620847277.0,1620898588.0,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1620917095.0,-25200.0,5509851.0,Pahrump,200,-115.9839,36.2083,74.46,72.45,73.24,89.6,920.0,18.0,,,8.19,169.0,9.93,0.0,US,1620909546.0,1620960096.0,2.0,2038402.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1620917244.0,3600.0,2508807.0,Adrar,200,-1.0,25.75,102.49,96.48,102.49,102.49,1006.0,7.0,1006.0,978.0,8.97,57.0,6.78,0.0,DZ,1620883167.0,1620931282.0,,,,,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,10000.0,1620917244.0,21600.0,1494500.0,Poltavka,200,71.7632,54.3663,57.69,57.34,57.69,57.69,1021.0,89.0,1021.0,1006.0,9.19,334.0,27.76,100.0,RU,1620861121.0,1620918401.0,,,,0.42,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1620917244.0,-21600.0,3620269.0,Corinto,200,-87.1734,12.482,87.94,90.95,87.94,87.94,1012.0,50.0,1012.0,1011.0,3.27,49.0,6.96,20.0,NI,1620905071.0,1620950741.0,1.0,7172.0,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1620917245.0,-10800.0,3382867.0,Totness,200,-56.3167,5.8833,80.82,85.84,80.82,80.82,1014.0,79.0,1014.0,1013.0,10.07,66.0,13.4,72.0,SR,1620898216.0,1620942785.0,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1620917245.0,36000.0,2165478.0,Gladstone,200,151.25,-23.85,66.65,65.98,66.65,66.65,1013.0,63.0,,,5.75,130.0,,0.0,AU,1620937303.0,1620976866.0,1.0,9526.0,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1620917245.0,0.0,2374583.0,Bubaque,200,-15.8333,11.2833,79.61,79.61,79.61,79.61,1010.0,82.0,1010.0,1008.0,7.43,256.0,6.93,78.0,GW,1620888054.0,1620933515.0,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1620916965.0,-18000.0,5062458.0,West Fargo,200,-96.9004,46.875,63.97,61.75,61.99,64.56,1022.0,36.0,,,5.01,180.0,10.0,1.0,US,1620903286.0,1620957195.0,2.0,2011828.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1620917246.0,0.0,2301464.0,Duayaw-Nkwanta,200,-2.1028,7.1724,94.69,96.93,94.69,94.69,1007.0,37.0,1007.0,971.0,1.14,167.0,2.86,100.0,GH,1620885100.0,1620929878.0,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1620917246.0,28800.0,2063042.0,Port Hedland,200,118.5667,-20.3167,71.92,72.25,71.92,71.92,1015.0,73.0,,,5.75,170.0,,5.0,AU,1620858396.0,1620898660.0,1.0,9585.0,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1620917080.0,-10800.0,3399506.0,Floriano,200,-43.0225,-6.7669,94.77,96.12,94.77,94.77,1011.0,35.0,1011.0,999.0,7.07,97.0,10.56,43.0,BR,1620896043.0,1620938577.0,,,,,
